ENSG00000160124	Q4VC31
ENSG00000160194	P56181
ENSG00000160221	P30042
ENSG00000160285	P48449
ENSG00000160439	Q8NBN7
ENSG00000160471	Q6YFQ2
ENSG00000160688	Q8NFF5
ENSG00000160691	P29353
ENSG00000160703	Q86UT6
ENSG00000160752	P14324
ENSG00000160785	Q96H78
ENSG00000160882	P15538
ENSG00000160883	P52790
ENSG00000161016	P62917
ENSG00000161203	Q96CW1
ENSG00000161267	Q02338
ENSG00000161281	P24310
ENSG00000161513	P22570
ENSG00000161558	Q96AN5
ENSG00000161653	Q8N159
ENSG00000162032	Q6PJ21
ENSG00000162129	Q9H078
ENSG00000162241	Q8N413
ENSG00000162377	Q96BR5
ENSG00000162396	Q7L3T8
ENSG00000162398	Q3ZCV2
ENSG00000162433	P27144
ENSG00000162461	Q6PIV7
ENSG00000162496	O75911
ENSG00000162600	Q96E52
ENSG00000162670	Q76B58
ENSG00000162755	Q8NEP7
ENSG00000162769	Q9Y5Y0
ENSG00000162777	Q9H6A0
ENSG00000162813	O95861
ENSG00000162836	Q9NPH0
ENSG00000162851	Q9H5Q4
ENSG00000162910	Q7Z7F7
ENSG00000162927	Q3MIT2
ENSG00000162946	Q9NRI5
ENSG00000162972	Q8WWC4
ENSG00000162999	Q8WTR2
ENSG00000163050	Q8NI60
ENSG00000163071	Q8TC71
ENSG00000163114	P29803
ENSG00000163170	Q53S33
ENSG00000163206	P49901
ENSG00000163319	Q9Y3D5
ENSG00000163382	Q8NCW5
ENSG00000163528	Q8N4Q1
ENSG00000163541	P53597
ENSG00000163607	Q8N3Z3
ENSG00000163617	Q8NCU4
ENSG00000163626	Q8N8Q8
ENSG00000163644	Q8N3J5
ENSG00000163738	Q9H903
ENSG00000163864	Q96T66
ENSG00000163866	Q96EX1
ENSG00000164038	Q86UD5
ENSG00000164040	O15173
ENSG00000164051	Q96ER9
ENSG00000164163	P61221
ENSG00000164182	Q8N183
ENSG00000164209	Q96AG3
ENSG00000164241	A6NC05
ENSG00000164258	O43181
ENSG00000164284	Q8TAA5
ENSG00000164306	Q96LW4
ENSG00000164327	Q6R327
ENSG00000164347	Q969S9
ENSG00000164362	O14746
ENSG00000164366	Q96BQ5
ENSG00000164398	Q9UKU0
ENSG00000164405	O14949
ENSG00000164466	Q9H9B4
ENSG00000164488	Q5SW24
ENSG00000164494	Q86YH6
ENSG00000164587	P62263
ENSG00000164645	Q8TBZ9
ENSG00000164830	Q8N573
ENSG00000164896	Q14296
ENSG00000164898	Q96HJ9
ENSG00000164904	P49419
ENSG00000164919	P09669
ENSG00000164924	P63104
ENSG00000164933	Q9H2D1
ENSG00000164951	Q9P0J1
ENSG00000164978	P50583
ENSG00000164983	Q6PI78
ENSG00000165028	Q9BS92
ENSG00000165046	Q2VYF4
ENSG00000165060	Q16595
ENSG00000165119	P61978
ENSG00000165152	Q9BRR3
ENSG00000165233	Q96LW7
ENSG00000165264	O95139
ENSG00000165283	Q9UJZ1
ENSG00000165443	Q96FC7
ENSG00000165487	Q8IYU8
ENSG00000165502	Q969Q0
ENSG00000165507	Q9NTK1
ENSG00000165526	Q96CM3
ENSG00000165553	Q9NPG2
ENSG00000165588	P32243
ENSG00000165629	P36542
ENSG00000165632	Q5VWG9
ENSG00000165637	P45880
ENSG00000165644	Q86VU5
ENSG00000165672	P30048
ENSG00000165678	Q9H3K2
ENSG00000165688	Q10713
ENSG00000165775	Q9BWH2
ENSG00000165792	Q9H7H0
ENSG00000165898	Q86U28
ENSG00000165949	P40305
ENSG00000166118	Q7Z5L4
ENSG00000166123	Q8TD30
ENSG00000166133	Q8IZ73
ENSG00000166136	O95169
ENSG00000166170	Q9UL15
ENSG00000166199	Q96Q83
ENSG00000166260	Q9Y6N1
ENSG00000166321	Q86X67
ENSG00000166340	O14773
ENSG00000166347	P00167
ENSG00000166348	Q70EL1
ENSG00000166411	P50213
ENSG00000166532	Q9ULI2
ENSG00000166548	O00142
ENSG00000166598	P14625
ENSG00000166743	Q08AH1
ENSG00000166794	P23284
ENSG00000166816	Q86WU2
ENSG00000166833	Q8IVL1
ENSG00000166855	O76031
ENSG00000166902	Q9NX20
ENSG00000167004	P30101
ENSG00000167065	Q8NEJ0
ENSG00000167085	P35232
ENSG00000167107	Q96CM8
ENSG00000167112	O95900
ENSG00000167113	Q9Y3A0
ENSG00000167136	Q14249
ENSG00000167186	Q99807
ENSG00000167264	Q9NX74
ENSG00000167283	O75964
ENSG00000167315	P42765
ENSG00000167468	P36969
ENSG00000167549	Q6QEF8
ENSG00000167552	Q71U36
ENSG00000167588	P21695
ENSG00000167641	Q96A00
ENSG00000167645	Q5BJH7
ENSG00000167654	Q86WG3
ENSG00000167699	Q9HC38
ENSG00000167716	Q562E7
ENSG00000167755	Q92876
ENSG00000167792	P49821
ENSG00000167799	Q8WV74
ENSG00000167815	P32119
ENSG00000167862	Q14197
ENSG00000167863	O75947
ENSG00000167969	P42126
ENSG00000167985	Q9NX18
ENSG00000167996	P02794
ENSG00000168028	P08865
ENSG00000168209	Q9NX09
ENSG00000168237	Q8IVS8
ENSG00000168268	Q9H857
ENSG00000168273	Q8WVI0
ENSG00000168275	Q5JTJ3
ENSG00000168288	Q9H3L0
ENSG00000168291	P11177
ENSG00000168314	Q13875
ENSG00000168393	P23919
ENSG00000168496	P39748
ENSG00000168569	A0PJW6
ENSG00000168610	P40763
ENSG00000168653	O43920
ENSG00000168827	Q96RP9
ENSG00000168924	O95202
ENSG00000168958	Q9GZY8
ENSG00000169020	P56385
ENSG00000169021	P47985
ENSG00000169100	P12236
ENSG00000169188	Q9UBZ4
ENSG00000169230	Q9Y255
ENSG00000169239	Q9Y2D0
ENSG00000169288	Q9BYD6
ENSG00000169313	Q9H244
ENSG00000169504	Q9Y696
ENSG00000169519	A6NJ78
ENSG00000169599	Q9UMS0
ENSG00000169682	Q9H2V7
ENSG00000169738	Q7Z4W1
ENSG00000169860	P47900
ENSG00000169972	Q8N0Z8
ENSG00000170312	P06493
ENSG00000170502	Q9BW91
ENSG00000170516	Q8TF08
ENSG00000170632	Q8N2F6
ENSG00000170634	P14621
ENSG00000170638	Q9H4I3
ENSG00000170791	Q9BUK0
ENSG00000170855	O43715
ENSG00000170889	P46781
ENSG00000170899	O15217
ENSG00000170906	O95167
ENSG00000170917	P53370
ENSG00000170921	Q9HCD6
ENSG00000171097	Q16773
ENSG00000171103	Q9BVS5
ENSG00000171109	Q8IWA4
ENSG00000171132	Q02156
ENSG00000171202	Q9H061
ENSG00000171204	Q8IUX1
ENSG00000171421	Q9P0J6
ENSG00000171433	A6NK44
ENSG00000171503	Q16134
ENSG00000171552	Q07817
ENSG00000171612	Q9BSK2
ENSG00000171766	P50440
ENSG00000171773	Q96CM4
ENSG00000171791	P10415
ENSG00000171861	Q9HC36
ENSG00000171865	O60930
ENSG00000171953	Q8N5M1
ENSG00000172113	O75414
ENSG00000172115	P99999
ENSG00000172171	Q96QE5
ENSG00000172172	Q9BYD1
ENSG00000172270	P35613
ENSG00000172340	Q96I99
ENSG00000172482	P21549
ENSG00000172500	O43427
ENSG00000172586	Q96BP2
ENSG00000172590	Q86TS9
ENSG00000172840	Q9P2J9
ENSG00000172878	Q6UB28
ENSG00000172955	P28332
ENSG00000172992	Q8WVC6
ENSG00000173085	Q96H96
ENSG00000173124	Q6P461
ENSG00000173137	Q3MIX3
ENSG00000173141	Q9BQC6
ENSG00000173171	Q13505
ENSG00000173436	Q5TGZ0
ENSG00000173599	P11498
ENSG00000173660	P07919
ENSG00000173681	A2AJT9
ENSG00000173726	Q15388
ENSG00000173786	P09543
ENSG00000173915	Q96IX5
ENSG00000173988	Q05C16
ENSG00000173992	O14618
ENSG00000174021	P63218
ENSG00000174032	Q5SVS4
ENSG00000174099	Q8IXL7
ENSG00000174109	Q4G0I0
ENSG00000174173	Q7L0Y3
ENSG00000174177	Q2VPK5
ENSG00000174547	Q9Y3B7
ENSG00000174606	Q5VTE6
ENSG00000174740	Q96DU9
ENSG00000174748	P61313
ENSG00000174840	Q6L8Q7
ENSG00000174886	Q86Y39
ENSG00000174917	Q5XKP0
ENSG00000174928	Q6P1S2
ENSG00000174990	P35218
ENSG00000175104	Q9Y4K3
ENSG00000175110	P82650
ENSG00000175193	Q9H300
ENSG00000175198	P05165
ENSG00000175309	Q8IUZ5
ENSG00000175536	A6NK58
ENSG00000175564	P55916
ENSG00000175567	P55851
ENSG00000175581	Q96GC5
ENSG00000175600	Q9HAC7
ENSG00000175606	Q9BUB7
ENSG00000175727	Q9HAP2
ENSG00000175756	Q9NWT8
ENSG00000175768	Q8N4H5
ENSG00000175806	Q9UJ68
ENSG00000176171	Q12983
ENSG00000176340	P10176
ENSG00000176410	Q96LL9
ENSG00000176422	Q8WW59
ENSG00000176623	Q96DB5
ENSG00000176715	Q4G176
ENSG00000176890	P04818
ENSG00000176894	Q9NR77
ENSG00000177034	Q5HYI7
ENSG00000177150	Q96ND0
ENSG00000177192	Q9Y606
ENSG00000177302	Q13472
ENSG00000177370	Q9Y584
ENSG00000177427	Q96C03
ENSG00000177542	Q9H936
ENSG00000177600	P05387
ENSG00000177646	Q9H845
ENSG00000177692	Q9NX36
ENSG00000177889	P61088
ENSG00000178057	Q9BU61
ENSG00000178074	Q8N8R5
ENSG00000178096	Q9Y3E2
ENSG00000178127	P19404
ENSG00000178307	P17152
ENSG00000178445	P23378
ENSG00000178449	Q96I36
ENSG00000178537	O43772
ENSG00000178605	O43824
ENSG00000178694	Q9H649
ENSG00000178700	Q86XF0
ENSG00000178741	P20674
ENSG00000178927	Q9BQA9
ENSG00000178952	P49411
ENSG00000179091	P08574
ENSG00000179142	P19099
ENSG00000179152	Q8N3R3
ENSG00000179218	P27797
ENSG00000179271	Q8TAE8
ENSG00000179295	Q06124
ENSG00000179314	Q658N2
ENSG00000179364	Q86VP3
ENSG00000179598	Q8N2A8
ENSG00000179869	Q86UQ4
ENSG00000179933	Q9NWQ9
ENSG00000179988	Q8IV42
ENSG00000180011	Q8N4Q0
ENSG00000180185	Q6P587
ENSG00000180389	Q5VTU8
ENSG00000180488	Q8NAN2
ENSG00000180891	Q9NWM3
ENSG00000180902	Q8N465
ENSG00000180992	Q6P1L8
ENSG00000181019	P15559
ENSG00000181035	Q86VD7
ENSG00000181061	Q9Y241
ENSG00000181192	Q96HY7
ENSG00000181240	Q8N5S1
ENSG00000181610	Q9Y3D9
ENSG00000181867	Q8N4E7
ENSG00000181873	Q5T440
ENSG00000181915	Q96SZ5
ENSG00000181924	Q9NYJ1
ENSG00000181991	P82912
ENSG00000182054	P48735
ENSG00000182134	Q9Y2W6
ENSG00000182150	Q5T890
ENSG00000182154	Q8IXM3
ENSG00000182180	Q9Y3D3
ENSG00000182199	P34897
ENSG00000182362	P58557
ENSG00000182512	Q86SX6
ENSG00000182676	Q86WC6
ENSG00000182712	P56277
ENSG00000182718	P07355
ENSG00000182768	Q9NPE2
ENSG00000182810	Q9NUL7
ENSG00000182827	Q9H3P7
ENSG00000182890	P49448
ENSG00000182899	P18077
ENSG00000182902	Q9H1K4
ENSG00000183010	P32322
ENSG00000183032	Q9BQT8
ENSG00000183044	P80404
ENSG00000183048	Q9UBX3
ENSG00000183172	Q9H4I9
ENSG00000183207	Q9Y230
ENSG00000183513	Q86WW8
ENSG00000183549	Q6NUN0
ENSG00000183597	Q6ICL3
ENSG00000183605	Q6P4A7
ENSG00000183617	Q6P161
ENSG00000183648	O75438
ENSG00000183747	Q08AH3
ENSG00000183773	Q96NN9
ENSG00000183833	Q7Z4T9
ENSG00000183891	Q5I0X7
ENSG00000183978	Q9Y2R0
ENSG00000184047	Q9NR28
ENSG00000184076	Q9UDW1
ENSG00000184117	Q9BPW8
ENSG00000184227	Q86TX2
ENSG00000184347	O75094
ENSG00000184428	Q969P6
ENSG00000184470	Q9NNW7
ENSG00000184524	Q8N111
ENSG00000184752	Q9UI09
ENSG00000184831	Q9BUR5
ENSG00000184857	Q96B77
ENSG00000184867	Q7L311
ENSG00000184903	Q96T52
ENSG00000184983	P56556
ENSG00000184992	Q8WY22
ENSG00000185236	Q15907
ENSG00000185386	Q15759
ENSG00000185414	Q8TCC3
ENSG00000185608	Q9NQ50
ENSG00000185624	P07237
ENSG00000185633	Q9NRX3
ENSG00000185818	Q8N9F0
ENSG00000185875	Q8IYQ7
ENSG00000185917	Q9NVD3
ENSG00000185973	Q9NVH6
ENSG00000186010	Q9P0J0
ENSG00000186051	Q16559
ENSG00000186081	P13647
ENSG00000186150	Q8N7F7
ENSG00000186205	Q5VT66
ENSG00000186281	Q6NUI2
ENSG00000186298	P36873
ENSG00000186314	Q8N945
ENSG00000186591	P62256
ENSG00000186603	Q96IR7
ENSG00000186642	O00408
ENSG00000186687	Q5U5X0
ENSG00000187024	Q86Y79
ENSG00000187118	Q7Z7K0
ENSG00000187486	Q14654
ENSG00000187581	Q7Z4L0
ENSG00000187742	Q96T21
ENSG00000188130	P53778
ENSG00000188277	A8K5M9
ENSG00000188343	A1XBS5
ENSG00000188483	Q5T953
ENSG00000188554	Q14596
ENSG00000188582	Q6ZVX9
ENSG00000188611	Q9NR71
ENSG00000188738	Q5CZC0
ENSG00000188906	Q5S007
ENSG00000188917	Q96GJ1
ENSG00000189037	Q9H596
ENSG00000189043	O00483
ENSG00000189221	P21397
ENSG00000189227	A6NNL5
ENSG00000189283	P49789
ENSG00000196072	Q6QNY1
ENSG00000196116	Q8NHU6
ENSG00000196177	P45954
ENSG00000196230	P07437
ENSG00000196236	Q9NQH7
ENSG00000196290	Q9GZT8
ENSG00000196365	P36776
ENSG00000196407	Q8N1Q8
ENSG00000196449	Q86U90
ENSG00000196475	Q14410
ENSG00000196636	Q9NRP4
ENSG00000196683	Q9P0U1
ENSG00000196743	P17900
ENSG00000196850	Q8NI37
ENSG00000196860	Q6UXN7
ENSG00000196943	Q86U38
ENSG00000197006	Q9H1A3
ENSG00000197043	P08133
ENSG00000197045	P60983
ENSG00000197119	Q8N8R3
ENSG00000197122	P12931
ENSG00000197142	Q9ULC5
ENSG00000197150	Q9NUT2
ENSG00000197157	Q7KZF4
ENSG00000197208	Q9H015
ENSG00000197226	Q66K14
ENSG00000197345	Q7Z2W9
ENSG00000197444	Q9ULD0
ENSG00000197448	Q9Y2Q3
ENSG00000197580	Q9BYV7
ENSG00000197746	P07602
ENSG00000197785	Q9NVI7
ENSG00000197912	Q9UQ90
ENSG00000197959	Q9UQ16
ENSG00000197969	Q96RL7
ENSG00000198015	Q9Y6G3
ENSG00000198060	Q9NX47
ENSG00000198130	Q6NVY1
ENSG00000198610	P17516
ENSG00000198650	P17735
ENSG00000198682	O95340
ENSG00000198689	Q92581
ENSG00000198695	P03923
ENSG00000198712	P00403
ENSG00000198721	O75521
ENSG00000198727	P00156
ENSG00000198742	Q9HCE7
ENSG00000198754	Q9BYC2
ENSG00000198755	P62906
ENSG00000198763	P03891
ENSG00000198786	P03915
ENSG00000198804	P00395
ENSG00000198812	Q5BKY1
ENSG00000198814	P32189
ENSG00000198836	O60313
ENSG00000198840	P03897
ENSG00000198886	P03905
ENSG00000198888	P03886
ENSG00000198899	P00846
ENSG00000198938	P00414
ENSG00000203667	Q5RI15
ENSG00000203724	Q5VUE5
ENSG00000203859	P26439
ENSG00000204099	Q8WWR8
ENSG00000204152	Q5SRD1
ENSG00000204183	Q5U4N7
ENSG00000204228	Q92506
ENSG00000204237	Q5BKU9
ENSG00000204316	Q96DV4
ENSG00000204370	O14521
ENSG00000204389	P0DMV8
ENSG00000204394	P26640
ENSG00000204427	O95870
ENSG00000204511	P59942
ENSG00000204564	Q5SQH8
ENSG00000204568	Q9Y676
ENSG00000204628	P63244
ENSG00000204653	A6ND91
ENSG00000204822	Q96EL3
ENSG00000204922	Q6UW78
ENSG00000205002	Q4LEZ3
ENSG00000205138	A6NFY7
ENSG00000205309	Q9NPB1
ENSG00000205544	Q8N2U0
ENSG00000205560	Q92523
ENSG00000205707	Q6IPR1
ENSG00000205981	Q96DA6
ENSG00000206052	Q6PKX4
ENSG00000212907	P03901
ENSG00000213221	Q5SXM8
ENSG00000213339	Q9BXR0
ENSG00000213463	P57105
ENSG00000213465	P36404
ENSG00000213563	Q6P1X6
ENSG00000213585	P21796
ENSG00000213593	Q9Y320
ENSG00000213619	O75489
ENSG00000213699	Q8N357
ENSG00000213719	O00299
ENSG00000213965	A8MXV4
ENSG00000213995	Q8IW45
ENSG00000214026	Q16540
ENSG00000214113	Q9HD34
ENSG00000214114	Q99417
ENSG00000214253	Q9Y3D6
ENSG00000214456	Q00G26
ENSG00000214517	Q9Y570
ENSG00000214736	Q96B49
ENSG00000214756	A8MUP2
ENSG00000214827	P56278
ENSG00000215009	P0C7M7
ENSG00000215012	Q7L3V2
ENSG00000215021	Q99623
ENSG00000215251	Q7L8L6
ENSG00000215475	Q8IW03
ENSG00000217930	Q9Y3D7
ENSG00000218739	A8MTT3
ENSG00000221829	O15287
ENSG00000221886	Q8IZ13
ENSG00000222011	Q8N0U4
ENSG00000224877	A1L188
ENSG00000225921	Q9UMY1
ENSG00000227471	C9JRZ8
ENSG00000228253	P03928
ENSG00000229833	P0DJ07
ENSG00000231500	P62269
ENSG00000232838	Q6UWS5
ENSG00000232859	A8MSI8
ENSG00000233276	P07203
ENSG00000223572,ENSG00000237289	P12532
ENSG00000239672	P15531
ENSG00000239789	Q9Y2R5
ENSG00000240230	Q49B96
ENSG00000240303	Q709F0
ENSG00000240857	Q9HBH5
ENSG00000241468	P56134
ENSG00000241837	P48047
ENSG00000241878	Q9UG56
ENSG00000241935	Q86XE5
ENSG00000242110	Q9UHK6
ENSG00000242114	Q9UDX5
ENSG00000242485	Q9BYC9
ENSG00000243147	O75394
ENSG00000243927	P82932
ENSG00000244005	Q9Y697
ENSG00000244187	Q96I45
ENSG00000244694	Q6ZW05
ENSG00000247077	Q96HS1
ENSG00000247626	Q96GW9
ENSG00000248098	P12694
ENSG00000249222	Q7Z4Y8
ENSG00000250067	A6XGL0
ENSG00000250317	Q8N5G0
ENSG00000250479	Q8WYQ3
ENSG00000250799	Q9UF12
ENSG00000254402	Q50LG9
ENSG00000254636	P0C7Q2
ENSG00000254772	P26641
ENSG00000254858	Q567V2
ENSG00000255154	P86397
ENSG00000256053	Q96IL0
ENSG00000256525	Q9UHN1
ENSG00000257218	O43716
ENSG00000258429	Q9HBH1
ENSG00000258947	Q13509
ENSG00000259494	Q9H2W6
ENSG00000262814	P52815
ENSG00000265354	O14925
ENSG00000266472	P82921
ENSG00000267673	Q6P4F2
ENSG00000267855	O95182
ENSG00000269743	Q5H9E4
ENSG00000274523	Q96I51
ENSG00000277791	P49720
ENSG00000277972	P0C7P0
ENSG00000278259	Q96H55
ENSG00000278619	Q6IN84
